yearMonth,walkerId,firstService,returnFromLoss,returnFromPassive,retained
2021-02,a84801ae-2d04-441b-8b0e-18e84c148532,0,0,0,1
2021-02,a84801ae-2d04-441b-8b0e-18e84c148532,0,0,0,1
2021-02,b64e68d0-6389-40ba-abe0-ddf952503a1f,0,0,0,1
2021-02,5ddbe97f-cf8d-4000-a505-f4aed8518ce7,0,0,0,1
2021-02,2ace91e0-c9fb-42ed-8439-1e8c91557c19,0,0,1,0
2021-02,b64e68d0-6389-40ba-abe0-ddf952503a1f,0,0,0,1
2021-02,eeb55836-cbd3-44c4-be88-d3ab877bceb6,1,0,0,0
2021-02,eeb55836-cbd3-44c4-be88-d3ab877bceb6,0,0,0,1
2021-02,eeb55836-cbd3-44c4-be88-d3ab877bceb6,0,0,0,1
2021-02,0f163ebb-9f6b-402b-92af-d9aa3bc9b686,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,d1f35664-b986-4bc3-a2a7-773c29635e32,1,0,0,0
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7360b884-2557-46d3-aeca-dd3276efb4b3,0,0,0,1
2021-02,7360b884-2557-46d3-aeca-dd3276efb4b3,0,0,0,1
2021-02,a36d8643-70f4-47c6-8fed-cc624bc1f69e,1,0,0,0
2021-02,8f793f55-3f64-409d-9566-2f618335df68,1,0,0,0
2021-02,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,ac8a553d-5fd1-429c-a27e-72644a9d163b,0,0,0,1
2021-02,ac8a553d-5fd1-429c-a27e-72644a9d163b,0,0,0,1
2021-02,ac8a553d-5fd1-429c-a27e-72644a9d163b,0,0,0,1
2021-02,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,c7cbfcc5-dde9-456c-bd8c-71f8da81b521,0,1,0,0
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,2681ed5a-8ff7-415f-bd17-0717e7c40f49,1,0,0,0
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,2db0ee6c-7161-4874-94c7-9d871496f51d,0,0,0,1
2021-02,4be31e59-70b5-42f3-bdbe-93a99cc7fada,0,0,0,1
2021-02,4be31e59-70b5-42f3-bdbe-93a99cc7fada,0,0,0,1
2021-02,4be31e59-70b5-42f3-bdbe-93a99cc7fada,0,0,0,1
2021-02,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2021-02,60c55cd7-b37c-4adc-83f2-a078abf50258,1,0,0,0
2021-02,60c55cd7-b37c-4adc-83f2-a078abf50258,0,0,0,1
2021-02,60c55cd7-b37c-4adc-83f2-a078abf50258,0,0,0,1
2021-02,da9be347-c2ff-4453-b7db-04fecebcdede,0,0,0,1
2021-02,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2021-02,54e7ee29-deef-4ece-8ce8-19abb58d2e20,0,0,0,1
2021-02,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,1baabb17-c8f2-4561-875d-cac9edc2270d,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,739f3063-d0f5-49c2-a1e8-84c4dad47196,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,1,0,0,0
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,61ad7c89-10d7-4920-9081-b56a7435c9ac,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,33ce0158-cf03-489c-8421-1a59759f4b8c,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,bd4efd57-2ac2-410a-9162-fe7afc40ca11,0,0,0,1
2021-02,bd4efd57-2ac2-410a-9162-fe7afc40ca11,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,e9bba09d-00ab-495f-819d-b467b67f08fb,0,0,0,1
2021-02,e9bba09d-00ab-495f-819d-b467b67f08fb,0,0,0,1
2021-02,e9bba09d-00ab-495f-819d-b467b67f08fb,0,0,0,1
2021-02,e9bba09d-00ab-495f-819d-b467b67f08fb,0,0,0,1
2021-02,e9bba09d-00ab-495f-819d-b467b67f08fb,0,0,0,1
2021-02,e9bba09d-00ab-495f-819d-b467b67f08fb,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,7850a21f-aebf-4ee4-8d10-299587426e85,0,0,0,1
2021-02,78037262-1bd2-4d43-94dc-f2c1221839ac,0,0,0,1
2021-02,78037262-1bd2-4d43-94dc-f2c1221839ac,0,0,0,1
2021-02,78037262-1bd2-4d43-94dc-f2c1221839ac,0,0,0,1
2021-02,78037262-1bd2-4d43-94dc-f2c1221839ac,0,0,0,1
2021-02,78037262-1bd2-4d43-94dc-f2c1221839ac,0,0,0,1
2021-02,78037262-1bd2-4d43-94dc-f2c1221839ac,0,0,0,1
2021-02,78037262-1bd2-4d43-94dc-f2c1221839ac,0,0,0,1
2021-02,ecb32aa1-e3bf-4b09-ab40-68229826bc3a,0,0,0,1
2021-02,ecb32aa1-e3bf-4b09-ab40-68229826bc3a,0,0,0,1
2021-02,ecb32aa1-e3bf-4b09-ab40-68229826bc3a,0,0,0,1
2021-02,ecb32aa1-e3bf-4b09-ab40-68229826bc3a,0,0,0,1
2021-02,ecb32aa1-e3bf-4b09-ab40-68229826bc3a,0,0,0,1
2021-02,407e1176-63a5-4fc5-964c-eefea298b963,0,0,0,1
2021-02,bd4efd57-2ac2-410a-9162-fe7afc40ca11,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,bd4efd57-2ac2-410a-9162-fe7afc40ca11,1,0,0,0
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,f9ea1894-7e79-4971-8c28-01b50a63b81e,0,0,0,1
2021-02,03c32df3-91b4-4573-828f-14fd14e90c14,0,0,0,1
2021-02,cd93999f-f196-47cb-b644-949fd716e1af,0,0,0,1
2021-02,cd93999f-f196-47cb-b644-949fd716e1af,0,0,0,1
2021-02,cd93999f-f196-47cb-b644-949fd716e1af,0,0,0,1
2021-02,cd93999f-f196-47cb-b644-949fd716e1af,0,0,0,1
2021-02,cd93999f-f196-47cb-b644-949fd716e1af,0,0,0,1
2021-02,cd93999f-f196-47cb-b644-949fd716e1af,0,0,0,1
2021-02,cd93999f-f196-47cb-b644-949fd716e1af,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,1d6fa0dc-ae41-4e8b-b22e-a46b79e49b95,0,0,0,1
2021-02,1d6fa0dc-ae41-4e8b-b22e-a46b79e49b95,0,0,0,1
2021-02,1d6fa0dc-ae41-4e8b-b22e-a46b79e49b95,0,0,0,1
2021-02,1d6fa0dc-ae41-4e8b-b22e-a46b79e49b95,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,124279a0-6952-48dd-9987-606354097a03,0,0,0,1
2021-02,ecb32aa1-e3bf-4b09-ab40-68229826bc3a,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,f010cd92-b66b-41c0-8dcd-5ed86db0166d,0,0,0,1
2021-02,9c1f36d2-efc7-4b61-8999-f3cbeb71131f,0,1,0,0
2021-02,ceaedb22-aaf0-4b24-9652-139e071f4d6e,0,0,1,0
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,c0fb1eda-f70f-4b96-a17d-c048d006a468,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,237b4d88-0d2c-4889-9972-7b2ea4360a1e,0,0,0,1
2021-02,7c2455c8-bf04-4337-a27b-856ef887dcec,1,0,0,0
2021-02,615b4c00-4a3d-41bd-ae88-97d9e2485b0e,0,0,0,1
2021-02,615b4c00-4a3d-41bd-ae88-97d9e2485b0e,0,0,0,1
2021-02,ed46a2c1-d3b8-412b-995b-2cded8636846,0,1,0,0
2021-02,ec9fa1c3-1234-4c45-8a36-e5ce9dd7623d,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,237b4d88-0d2c-4889-9972-7b2ea4360a1e,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,5e2470c2-982c-48bb-b006-d52332b0bac9,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,d53dcc6a-3c30-4a7a-ae76-64e410224c12,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,a856eb2f-baa0-425d-95d9-7f35323d4678,0,0,0,1
2021-02,a478aa0c-ef66-4850-9572-721fe0f78028,0,0,0,1
2021-02,a478aa0c-ef66-4850-9572-721fe0f78028,0,0,0,1
2021-02,a478aa0c-ef66-4850-9572-721fe0f78028,0,0,0,1
2021-02,a478aa0c-ef66-4850-9572-721fe0f78028,0,0,0,1
2021-02,a478aa0c-ef66-4850-9572-721fe0f78028,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,a16b1646-a957-49e8-8ca4-8c64f3e7dec3,0,1,0,0
2021-02,07011c5d-2f51-4338-8758-6ddf96779057,0,1,0,0
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,cbdf5356-df86-4614-aa16-eae019d05508,0,0,0,1
2021-02,84cb3fa8-77f1-4206-a8e2-23c901bc67b7,0,0,0,1
2021-02,615b4c00-4a3d-41bd-ae88-97d9e2485b0e,0,0,0,1
2021-02,ecb32aa1-e3bf-4b09-ab40-68229826bc3a,0,0,0,1
2021-02,e15694a3-f69d-43b7-b4a4-cf1d5353dce4,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,86512c6e-c292-487a-bf52-8cdfdee8a10c,0,0,0,1
2021-02,97db9063-3548-4c29-baac-dcba8cd14791,0,0,0,1
2021-02,97db9063-3548-4c29-baac-dcba8cd14791,0,0,0,1
2021-02,97db9063-3548-4c29-baac-dcba8cd14791,0,0,0,1
2021-02,97db9063-3548-4c29-baac-dcba8cd14791,0,0,0,1
2021-02,97db9063-3548-4c29-baac-dcba8cd14791,0,0,0,1
2021-02,1875d5c0-f050-4bf1-8878-c082d8ce64b9,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,244818e0-34a4-4090-8c7e-fa3999acfd7b,0,0,0,1
2021-02,244818e0-34a4-4090-8c7e-fa3999acfd7b,0,0,0,1
2021-02,244818e0-34a4-4090-8c7e-fa3999acfd7b,0,0,0,1
2021-02,244818e0-34a4-4090-8c7e-fa3999acfd7b,0,0,0,1
2021-02,2f527376-a8d8-46f1-976b-04e0c02ce06f,0,0,0,1
2021-02,244818e0-34a4-4090-8c7e-fa3999acfd7b,0,0,0,1
2021-02,1875d5c0-f050-4bf1-8878-c082d8ce64b9,0,0,0,1
2021-02,1875d5c0-f050-4bf1-8878-c082d8ce64b9,0,0,0,1
2021-02,e7efc165-35d8-4fc5-b541-589723e203c4,0,0,0,1
2021-02,e7efc165-35d8-4fc5-b541-589723e203c4,0,0,0,1
2021-02,e7efc165-35d8-4fc5-b541-589723e203c4,0,0,0,1
2021-02,e7efc165-35d8-4fc5-b541-589723e203c4,0,0,0,1
2021-02,e7efc165-35d8-4fc5-b541-589723e203c4,0,0,0,1
2021-02,e7efc165-35d8-4fc5-b541-589723e203c4,0,0,0,1
2021-02,fe9bd5c2-c7fe-44c5-8013-457d693a3ec1,0,0,0,1
2021-02,fe9bd5c2-c7fe-44c5-8013-457d693a3ec1,0,0,0,1
2021-02,fe9bd5c2-c7fe-44c5-8013-457d693a3ec1,0,0,0,1
2021-02,fe9bd5c2-c7fe-44c5-8013-457d693a3ec1,0,0,0,1
2021-02,fe9bd5c2-c7fe-44c5-8013-457d693a3ec1,0,0,0,1
